単語,重要度,該当文章
呉れる,0.34727606674234635,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
告訴,0.16958073020371653,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
呟く,0.19938287303142332,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
報告,0.19064175709727593,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
大人,0.19938287303142332,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
守る,0.36772324166612175,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
宣言,0.16280059393950144,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
思う,0.10455559227127778,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
成る,0.09706880464464102,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
汚い,0.19938287303142332,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
為る,0.10600429326689718,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
生存,0.21170278399083536,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
絶縁,0.21170278399083536,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
良い,0.11045495269049495,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
運命,0.21170278399083536,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
騙す,0.19938287303142332,【悲報】藤澤翔馬と無関係の別人のなる君、今度の本名は「秋定優太朗」だった ://./5ZeoJjPGGN / 
change,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
non,0.1232675822609838,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
shift,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
アサノ,0.15174640505389828,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
シフト,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
チェンジ,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
ノン,0.1232675822609838,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
仕事,0.21345933843603163,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
先生,0.12684588936460395,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
入る,0.1815531591576549,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
前回,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
執着,0.22664903724517882,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
女の子,0.20410109820141686,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
居る,0.19560915526350622,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
序で,0.21345933843603163,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
必要,0.17429434409766023,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
成立,0.20410109820141686,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
死ぬ,0.3936845662828444,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
消す,0.16575968708917974,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
為る,0.1702323221255176,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
無い,0.09570515245713299,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
現在,0.19091139939226967,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
結局,0.1968422831414222,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
継ぐ,0.19091139939226967,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
良い,0.11825309150089496,sioちゃん、生存を報告 「私はいいように利用されてただけだった」 「私の人生は口だけの汚い大人に騙される運命だった」 「私を守ってくれてると思ってる人は守ってくれるどころか利用してただけ」 「今後Colaboのことは呟かない」 浅野と絶縁宣言か？どうなる浅野の刑事告訴！😲😲😲 ://./j2aGRDYcdB / 
アカネ,0.42315500686140917,前回のsioちゃん 暇アノン「Colaboの件、あなたがいないと浅野先生の仕事が成立しない！死ぬな！」 sioちゃん「結局私はついで。私が死んでもColaboに入ってた女の子なんて沢山いるんだし、他の子にシフトチェンジすればいい話。私に執着する必要なんて無い」(現在はツイ消し済み) ://./wi1dZ7jH8b / 
山勘,0.6485254899847304,前回のsioちゃん 暇アノン「Colaboの件、あなたがいないと浅野先生の仕事が成立しない！死ぬな！」 sioちゃん「結局私はついで。私が死んでもColaboに入ってた女の子なんて沢山いるんだし、他の子にシフトチェンジすればいい話。私に執着する必要なんて無い」(現在はツイ消し済み) ://./wi1dZ7jH8b / 
悲報,0.3625449613324687,前回のsioちゃん 暇アノン「Colaboの件、あなたがいないと浅野先生の仕事が成立しない！死ぬな！」 sioちゃん「結局私はついで。私が死んでもColaboに入ってた女の子なんて沢山いるんだし、他の子にシフトチェンジすればいい話。私に執着する必要なんて無い」(現在はツイ消し済み) ://./wi1dZ7jH8b / 
知る,0.5185708052143169,前回のsioちゃん 暇アノン「Colaboの件、あなたがいないと浅野先生の仕事が成立しない！死ぬな！」 sioちゃん「結局私はついで。私が死んでもColaboに入ってた女の子なんて沢山いるんだし、他の子にシフトチェンジすればいい話。私に執着する必要なんて無い」(現在はツイ消し済み) ://./wi1dZ7jH8b / 
battle,0.4525415487816398,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
start,0.4525415487816398,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
スタート,0.4525415487816398,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
バトル,0.4525415487816398,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
山勘,0.3711733169866601,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
悲報,0.20749688012685705,【悲報】暇空茜さん、オタクのくせにヤマカンを知らない ://./9VzZ10vCf1 / 
アサノ,0.5165481504610683,【悲報】暇空茜vsヤマカンのバトルスタートか ://./eiHYrjm5Uk / 
悲報,0.3537523963961592,【悲報】暇空茜vsヤマカンのバトルスタートか ://./eiHYrjm5Uk / 
知る,0.5059942479173589,【悲報】暇空茜vsヤマカンのバトルスタートか ://./eiHYrjm5Uk / 
訴訟,0.593301838336753,【悲報】暇空茜vsヤマカンのバトルスタートか ://./eiHYrjm5Uk / 
collaboration,0.3999022234847544,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
コラボ,0.3999022234847544,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
伯父,0.3491657578251668,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
区切り,0.2549982744021565,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
向こう,0.2549982744021565,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
待つ,0.24015880948716378,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
怒る,0.22963004157236266,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
思う,0.2518766650647869,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
批判,0.19260684047160884,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
救う,0.19609506187701428,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
為る,0.19152496263428276,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
生活,0.16561173431069845,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
相談,0.1999511117423772,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
終わり,0.21479057665736995,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
良い,0.13304417544394384,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
言う,0.10424718283628356,【悲報】sioちゃん、Colabo vs 浅野の訴訟を知らなかった / 
伯父,0.40990222616409155,おっさん「夢乃さんに相談すべき。向こうは怒ってないと思う。夢乃さんはあなたのことを批判しないで待ってたんだと思う」 sio「コラボの生活は終わりと一区切りにしてる」 おっさん「コラボはあなたみたいな人を救ってるんですよ」 わりといいこと言ってんな🤔 / 
悪い,0.46041056777062866,おっさん「夢乃さんに相談すべき。向こうは怒ってないと思う。夢乃さんはあなたのことを批判しないで待ってたんだと思う」 sio「コラボの生活は終わりと一区切りにしてる」 おっさん「コラボはあなたみたいな人を救ってるんですよ」 わりといいこと言ってんな🤔 / 
成る,0.27451683300285307,おっさん「夢乃さんに相談すべき。向こうは怒ってないと思う。夢乃さんはあなたのことを批判しないで待ってたんだと思う」 sio「コラボの生活は終わりと一区切りにしてる」 おっさん「コラボはあなたみたいな人を救ってるんですよ」 わりといいこと言ってんな🤔 / 
滑舌,0.5987091116637099,おっさん「夢乃さんに相談すべき。向こうは怒ってないと思う。夢乃さんはあなたのことを批判しないで待ってたんだと思う」 sio「コラボの生活は終わりと一区切りにしてる」 おっさん「コラボはあなたみたいな人を救ってるんですよ」 わりといいこと言ってんな🤔 / 
聞く,0.4314976037937922,おっさん「夢乃さんに相談すべき。向こうは怒ってないと思う。夢乃さんはあなたのことを批判しないで待ってたんだと思う」 sio「コラボの生活は終わりと一区切りにしてる」 おっさん「コラボはあなたみたいな人を救ってるんですよ」 わりといいこと言ってんな🤔 / 
アサノ,0.3007208513059718,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
コツボ,0.44915786574212585,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
最後,0.44915786574212585,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
残る,0.39008883893015134,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
残酷,0.44915786574212585,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
逃げる,0.39008883893015134,ここまで聞いてるなかで滑舌悪いおっさんが一番まともってどうなってるねん😇 / 
collaboration,0.47466286289464354,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
コラボ,0.47466286289464354,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
思う,0.14948216328255162,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
悪い,0.6982635104572832,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
有る,0.1521157354990338,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
無い,0.1278056689476253,残酷小坪も川松も逃げて最後に残ったのは浅野😊 / 
無い,0.49418152161884027,sioちゃん「コラボが悪いとか夢乃さんが悪いとか今でも思ってない」 「コラボはあって悪いものじゃない」 / 
話す,0.8693587428044235,sioちゃん「コラボが悪いとか夢乃さんが悪いとか今でも思ってない」 「コラボはあって悪いものじゃない」 / 
space,0.2350168973769334,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
twitter,0.263190901706404,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
スペース,0.2350168973769334,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
ツイッター,0.263190901706404,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
冷静,0.3751572711934816,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
可笑しい,0.3258201080243126,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
吐く,0.3533252286962049,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
成る,0.17201506367565353,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
捲る,0.259926602773129,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
暴言,0.33783514803112236,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
見える,0.3005130248687632,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
話す,0.2786809823714866,これsioちゃんとんでもないこと話してない？大丈夫なんか？😨 / 
account,0.34402313646014454,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
space,0.16094550170876382,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
ばれる,0.23135803425877466,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
アカウント,0.34402313646014454,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
スペース,0.16094550170876382,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
右隣り,0.2569171659818358,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
問題,0.3816955378534606,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
有る,0.1291215073665303,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
来る,0.2947720123672745,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
無い,0.10848621656639826,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
無し,0.2419660323728525,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
発言,0.35600859306452376,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
自分,0.15585134162581546,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
見える,0.20579890253571356,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
見る,0.15960448001252045,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
隠す,0.23135803425877466,ツイッターじゃ暴言吐きまくったりいろいろおかしくなってるように見えるのに スペースで話してるときはかなり冷静で草 / 
伯母,0.7630870160993198,@Lowfamilk_f スペースは自分の垢が発言者の次に来るからそこ隠せば大丈夫😊 これも他の人から見たら俺の右隣にあるアカウントが発言者の次に来てるように見える😊 仮にバレても問題ないアカウントなので問題なし😊 / 
御免,0.5506893861358009,@Lowfamilk_f スペースは自分の垢が発言者の次に来るからそこ隠せば大丈夫😊 これも他の人から見たら俺の右隣にあるアカウントが発言者の次に来てるように見える😊 仮にバレても問題ないアカウントなので問題なし😊 / 
成る,0.2524990906355176,@Lowfamilk_f スペースは自分の垢が発言者の次に来るからそこ隠せば大丈夫😊 これも他の人から見たら俺の右隣にあるアカウントが発言者の次に来てるように見える😊 仮にバレても問題ないアカウントなので問題なし😊 / 
言う,0.22513021806556233,@Lowfamilk_f スペースは自分の垢が発言者の次に来るからそこ隠せば大丈夫😊 これも他の人から見たら俺の右隣にあるアカウントが発言者の次に来てるように見える😊 仮にバレても問題ないアカウントなので問題なし😊 / 
常識,0.5360520685279311,おばさん言われてめっちゃ顔真っ赤になってそう🤭 ごめんねおばぽん🤭 / 
悪い,0.4376985536019013,おばさん言われてめっちゃ顔真っ赤になってそう🤭 ごめんねおばぽん🤭 / 
無い,0.24034059750822917,おばさん言われてめっちゃ顔真っ赤になってそう🤭 ごめんねおばぽん🤭 / 
知る,0.3732888323170907,おばさん言われてめっちゃ顔真っ赤になってそう🤭 ごめんねおばぽん🤭 / 
要約,0.5691748420814646,おばさん言われてめっちゃ顔真っ赤になってそう🤭 ごめんねおばぽん🤭 / 
onanie,0.4229691328785214,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
うんこ,0.44910448731702346,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
さっき,0.39004248033452105,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
オナニー,0.4229691328785214,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
伯母,0.3111607121651065,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
為る,0.11243830355838443,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
連呼,0.4229691328785214,要約 「sioが常識知らずの女で大変だったの😢　俺は悪くないの～😢　あとはお好きにどうぞ～😦」 / 
johnny,0.3739476027090033,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
キタガワ,0.4055155559573292,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
ジャニーズ,0.3739476027090033,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
今度,0.3739476027090033,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
加害,0.3449023631903026,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
叩き,0.4055155559573292,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
悲報,0.19742372894476884,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
被害,0.30605566512170923,おばぽん、さっきからうんこだのオナニーだの連呼してお下品ですわよ😵💦 / 
non,0.3723146692314866,草 / 
ノン,0.3723146692314866,草 / 
同情,0.6164624264776848,草 / 
無い,0.2890657180683969,草 / 
見る,0.4252723072291399,草 / 
言う,0.2798609051528074,草 / 
character,0.3751420078161255,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
カタクラ,0.2539273889879206,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
キャラクター,0.3751420078161255,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
シンジ,0.2539273889879206,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
先生,0.20995113060190973,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
問題,0.2786696441586289,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
描く,0.3751420078161255,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
漫画,0.31599024886008303,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
相関,0.3751420078161255,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
避難,0.29415909460549466,こういう暇アノン見るとなんかもうsioちゃんに同情しかないよね😢 ://./QyLwS3PWC6 / 
internet,0.3606948860180273,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
インターネット,0.3606948860180273,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
体重,0.3829823012392786,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
因る,0.2537330128309677,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
居る,0.1652661871783056,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
情報,0.3003068828210084,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
最低,0.3003068828210084,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
為る,0.09588387883070337,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
特定,0.2800939601849872,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
越える,0.2945154755866165,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
身長,0.3829823012392786,避難所姐さん(27)こと漫画家片倉真二先生(47)、WBPC問題キャラクター相関図を描く！ ://./A3nqn18GUI / 
必要,0.6742354736598517,🦄「インターネットで完全に特定された情報によるとぼくは最低でも体重100kgを超えていて身長は164cmのブサメンらしい」 ://./rpUWp4EKFP / 
支援,0.7385164358757871,🦄「インターネットで完全に特定された情報によるとぼくは最低でも体重100kgを超えていて身長は164cmのブサメンらしい」 ://./rpUWp4EKFP / 
non,0.15466858714138423,://./5NqXopXubp / 
ノン,0.15466858714138423,://./5NqXopXubp / 
主張,0.2395438920077932,://./5NqXopXubp / 
信仰,0.2843852838246379,://./5NqXopXubp / 
凄い,0.19703550051969396,://./5NqXopXubp / 
出来る,0.1611024322035741,://./5NqXopXubp / 
